code,complexity,tags,code_length
"def find(a,b): cc=2 for i in range(1,(1<<len(a))): sx=0 minn=100000000 maxn=-1 for j in range(0,len(a)): if(i &(1<<j)): sx+= a[j]; minn = min(minn, a[j]) maxn = max(maxn, a[j]) if(sx>=b[1] and sx<=b[2] and (maxn-minn)>=b[3]): cc+=1 if(cc<2): return 2 else: return cc-2 b=list(map(int,input().split())) a=list(map(int,input().split())) print(find(a,b))",np,"['bitmasks', 'brute force']",351
"from itertools import combinations n , l , r ,x = map(int,input().split()) a = list(map(int, input().split())) c = 0 for i in range(1,n+1): for j in combinations(a,i): if (l<=sum(j)<=r and max(j)-min(j)>=x): c+=1 print(c)",np,"['bitmasks', 'brute force']",221
"from itertools import combinations n, l, r, x = map(int, input().split()) (*a,) = map(int, input().split()) sumu = 0 for i in range(2, n + 2): for j in combinations(a, i): if (r >= sum(j) >= l) and (max(j) - min(j) >= x): sumu += 1 print(sumu)",np,"['bitmasks', 'brute force']",243
"from itertools import combinations n, l, r, x = map(int, input().split()) a = list(map(int, input().split())) arr = [] for i in range(2, n+1): ar = combinations(a, i) for j in ar: arr += [(list(j))] count = 0 for i in arr: dif = max(i) - min(i) total = sum(i) if dif >= x and (total >= l and total <= r): count +=1 print(count)",np,"['bitmasks', 'brute force']",327
"def combinations(arr,n): if(n==0): return([[]]) l=[] for i in range(len(arr)): m=arr[i] rem=arr[i+1:] for j in combinations(rem,n-1): l.append([m]+j) return l def solve(arr,n,l,r,x): subset=[] for i in range(2,n+1): for j in combinations(arr,i): if(sum(j)>=l and sum(j)<=r): subset.append(j) count=0 for i in subset: mn=min(i) mx=max(i) if(mx-mn>=x): count+=1 return(count) n,l,r,x=map(int,input().split()) arr=list(map(int,input().split())) print(solve(arr,n,l,r,x))",np,"['bitmasks', 'brute force']",467
"def GSB(x): counter=0 while x!=0: counter+=1 x=x>>1 return counter problems,minimum,maximum,difference=[int(x) for x in input().split()] array=[int(x) for x in input().split()] combinations=[int(x) for x in range(2**problems)] total=0 for i in combinations: checker=[x for x in array]+['a'] j=0 z=GSB(i) check=1 while j!=z and i!=0: if i&1==1: checker[j]='a' check+=1 i=i>>1 j+=1 for i in range(check): checker.remove('a') checker.sort() if minimum<=sum(checker)<=maximum and len(checker)>=2 and checker[-1]-checker[0]>=difference: total+=1 print(total)",np,"['bitmasks', 'brute force']",553
"from sys import stdin,stdout from math import gcd, ceil, sqrt from itertools import combinations from collections import Counter from bisect import bisect_left, bisect_right ii1 = lambda: int(stdin.readline().strip()) is1 = lambda: stdin.readline().strip() iia = lambda: list(map(int, stdin.readline().strip().split())) isa = lambda: stdin.readline().strip().split() mod = 1000000007 n, l, r, x = iia() arr = iia() count = 0 for i in range(2, n + 1): t = combinations(arr, i) for j in t: if sum(j) >= l and sum(j) <= r \ and max(j) - min(j) >= x: count += 1 print(count)",np,"['bitmasks', 'brute force']",570
"from sys import stdin from itertools import combinations n, l, r , x = map(int, stdin.readline().rstrip().split("" "")) li = list(map(int, stdin.readline().rstrip().split("" ""))) z = [] ans = 0 for i in range(2, n+1): z += list(combinations(li, i)) for i in z: a = sorted(i) if a[-1]-a[0]>=x and r >= sum(a) >= l: ans+=1 print(ans)",np,"['bitmasks', 'brute force']",328
"import itertools n,l,r,x=map(int,input().split()) problems=[int(x) for x in input().split()] result=0 for i in range(2,n+1): for comb in itertools.combinations(problems,i): summ = sum(comb) mini = min(comb) maxx = max(comb) if l <= summ <=r and maxx-mini>=x: result+=1 print(result)",np,"['bitmasks', 'brute force']",282
"n,l,r,x = map(int,input().split()) c = list(map(int,input().split())) ans = 0 for mask in range(1 << n): a = [] for bit in range(n): if mask & (1 << bit): a.append(c[bit]) if len(a) >= 2 and max(a) - min(a) >= x and l <= sum(a) and sum(a) <= r: ans += 1 print(ans)",np,"['bitmasks', 'brute force']",264
"import itertools n,l,r,x=map(int,input().split()) problems=[int(x) for x in input().split()] result=0 for i in range(2,n+1): for comb in itertools.combinations(problems,i): summ = sum(comb) mini = min(comb) maxx = max(comb) if l <= summ <=r and maxx-mini>=x: result+=1 print(result)",np,"['bitmasks', 'brute force']",282
"def suma_o_resta(a, b): return (a & (1<<b)) def diferencia(s1, d): if s1: s1.sort() if s1[-1] - s1[0] >= d: return s1 else: return diferencia(s1.remove(s1[-1]), d) return s1 def no_sets(v, n, l, r, d): s = [] cont = 0 for x in range(1<<n): for i in range(n): if suma_o_resta(x, i) > 0: s.append(v[i]) s = diferencia(s, d) if s: if sum(s) >= l and sum(s) <= r: cont += 1 s = [] return cont; n, l, r, x = map(int, input().split()) v = list(map(int, input().split())) print(str(no_sets(v, n, l, r, x)))",np,"['bitmasks', 'brute force']",499
"def isValidSet(problemSet: list, minTotalDif: int, maxTotalDif: int, minDelta: int) -> bool: if len(problemSet) >= 2: total = sum(problemSet) myDelta = max(problemSet) - min(problemSet) if minTotalDif <= total <= maxTotalDif and myDelta >= minDelta: return True return False def countValidSubsets(problems: list, minTotalDif: int, maxTotalDif: int, minDelta: int) -> int: def subsetBuilder (problems: list, currentSubset: list, nextElementIndex: int) -> None: if isValidSet(currentSubset, minTotalDif, maxTotalDif, minDelta): validSubsets.append(currentSubset) for i in range(nextElementIndex, len(problems)): currentSubset.append(problems[i]) subsetBuilder(problems, currentSubset, i+1) currentSubset.pop(-1) index = 0 currentSubset = [] validSubsets = [] subsetBuilder(problems, currentSubset, index) return len(validSubsets) n, l, r, x = input().split() n = int(n) l = int(l) r = int(r) x = int(x) probs = [int(prob) for prob in input().split()] print(countValidSubsets(probs, l, r, x))",np,"['bitmasks', 'brute force']",989
"n, l, r, x = map(int, input().split()) c = list(map(int, input().split())) from itertools import combinations ways_to_choose = 0 for length in range(2, n + 1): for p in combinations(c, length): problemset = sorted(p) if l <= sum(problemset) <= r and problemset[-1] - problemset[0] >= x: ways_to_choose += 1 print(ways_to_choose)",np,"['bitmasks', 'brute force']",328
"from itertools import combinations as cmb n ,l ,r ,x = map(int , input().split()) *a , = map(int ,input().split()) b = [] a.sort() for i in range(2 ,n+1): b.extend(cmb(a ,i)) ans = 0 for i in b: if(sum(i) >= l and sum(i) <= r): if(i[-1]-i[0] >= x): ans+=1 print(ans)",np,"['bitmasks', 'brute force']",266
"def fact(x): if x == 0: return 1 else: return x * fact(x-1) def lower_bound(li, num): answer = -1 start = 0 end = len(li)-1 while(start <= end): middle = (end+start)//2 if li[middle] >= num: answer = middle end = middle - 1 else: start = middle + 1 return answer def upper_bound(li, num): answer = -1 start = 0 end = len(li)-1 while(start <= end): middle = (end+start)//2 if li[middle] <= num: answer = middle start = middle + 1 else: end = middle - 1 return answer def abs(x): return x if x >=0 else -x def binary_search(li, val, lb, ub): ans = 0 while(lb <= ub): mid = (lb+ub)//2 if li[mid] > val: ub = mid-1 elif val > li[mid]: lb = mid + 1 else: ans = 1 break return ans def kadane(x): sum_so_far = 0 current_sum = 0 for i in x: current_sum += i if current_sum < 0: current_sum = 0 else: sum_so_far = mpos(sum_so_far,current_sum) return sum_so_far def pref(li): pref_sum = [0] for i in li: pref_sum.append(pref_sum[-1] + i) return pref_sum def graph(n,m): adj = dict() for i in range(1,n+1): adj.setdefault(i,0) for i in range(m): a,b = map(int,input().split()) adj[a] += 1 adj[b] += 1 return adj import sys import threading from math import * for _ in range(1): n,l,r,x = map(int,input().split()) a = list(map(int,input().split())) cnt = 0 for mask in range(1,(1<<n)+1): mini = 10**9 + 10 maxi = 0 elem = 0 sumi = 0 for j in range(n): if mask & (1<<j): elem += 1 sumi += a[j] mini = min(mini, a[j]) maxi = max(maxi, a[j]) if elem >= 2: if (l <= sumi <= r) and (maxi-mini >= x): cnt += 1 print(cnt)",np,"['bitmasks', 'brute force']",1502
"n,l,r,x = map(int,input().split()) A = list(map(int,input().split())) count = 0 for i in range(1<<n): total = 0 mn = 1e6 mx = -1e6 for k in range(n): if (i & (1<<k)): total += A[k] mn = min(A[k],mn) mx = max(A[k],mx) if total<=r and total>=l and mx-mn>=x: count += 1 print(count)",np,"['bitmasks', 'brute force']",279
"import itertools n , l , r , x = map(int,input().split()) problems = list(map(int,input().split())) ans = 0 for i in range(2 , n + 1 ): for j in itertools.combinations(problems ,i): if (l <= sum(j) <= r and max(j) - min(j) >= x): ans +=1 print(ans)",np,"['bitmasks', 'brute force']",248
"n,l,r,x = [int(x) for x in input().split()] a = [int(x) for x in input().split()] cnt =0 for i in range(0,1<<n): sum=0;mn=int(1e18);mx=0; for j in range(0,n): if((i>>j)&1): sum += a[j] mn = min(mn,a[j]) mx = max(mx,a[j]) if (sum>=l and sum<=r and (mx-mn)>=x): cnt +=1 print(cnt)",np,"['bitmasks', 'brute force']",278
"n,least,most,x = map(int,input().split()) c = list(map(int,input().split())) ans= 0 _max = lambda x,y: x if x>y else y _min = lambda x,y: x if x<y else y for mask in range(1<<n): mx = float('-inf') mn = float('inf') count = 0 Sum = 0 for i in range(n): if mask&(1<<i): count+=1 Sum+=c[i] mx = _max(mx,c[i]) mn = _min(mn,c[i]) if mx-mn>=x and Sum>=least and Sum<=most and count >=2: ans+=1 print(ans)",np,"['bitmasks', 'brute force']",399
"n,l,r,x=map(int,input().split()) c=list(map(int,input().split())) c.sort() p=1<<n cnt=0 for j in range(p): list1=[] if(j>0 and j&(j-1)!=0): for k in range(n): if(j&(1<<k)): list1.append(c[k]) if(sum(list1)>=l and sum(list1)<=r and list1[-1]-list1[0]>=x): cnt+=1 print(cnt)",np,"['bitmasks', 'brute force']",272
"import sys from array import array import typing as Tp def input(): return sys.stdin.buffer.readline().decode('utf-8') def output(*args): sys.stdout.buffer.write( ('\n'.join(map(str, args)) + '\n').encode('utf-8') ) def main(): n, m, k = map(int, input().split()) a = list(map(float, input().split())) add = [[0] * n for _ in range(n + 1)] for xi, yi, ci in (map(int, input().split()) for _ in range(k)): add[xi - 1][yi - 1] = float(ci) minf = float('-inf') dp = [[minf] * (2**n) for _ in range(n + 1)] dp[n][0] = 0.0 for bitset in range(2**n): if bin(bitset).count('1') >= m: continue for i in range(n + 1): if dp[i][bitset] == minf: continue for j in range(n): if (1 << j) & bitset: continue dp[j][bitset | (1 << j)] = max( dp[j][bitset | (1 << j)], dp[i][bitset] + a[j] + add[i][j] ) print(int(max(max(_dp) for _dp in dp) + 1e-7)) if __name__ == '__main__': main()",np,"['bitmasks', 'dp']",867
"import os import sys from io import BytesIO,IOBase def main(): n,m,k = map(int,input().split()) a = list(map(float,input().split())) tree = [[0]*n for _ in range(n)] for i in range(k): x,y,z = map(int,input().split()) tree[x-1][y-1] = float(z) po = [1] while len(po) != n: po.append(po[-1]*2) dp = [[0]*(po[-1]*2) for _ in range(n)] for i in range(n): dp[i][po[i]] = a[i] for i in range(po[-1]*2): for j in range(n): if i&po[j]: for k in range(n): if not (i&po[k]): dp[k][i+po[k]] = max(dp[k][i+po[k]],dp[j][i]+a[k]+tree[j][k]) ma = 0 for i in range(po[-1]*2): if bin(i)[2:].count(""1"") == m: for j in range(n): ma = max(ma,dp[j][i]) print(int(ma)) BUFSIZE = 8192 class FastIO(IOBase): newlines = 0 def __init__(self,file): self._fd = file.fileno() self.buffer = BytesIO() self.writable = ""x"" in file.mode or ""r"" not in file.mode self.write = self.buffer.write if self.writable else None def read(self): while True: b = os.read(self._fd,max(os.fstat(self._fd).st_size,BUFSIZE)) if not b: break ptr = self.buffer.tell() self.buffer.seek(0,2),self.buffer.write(b),self.buffer.seek(ptr) self.newlines = 0 return self.buffer.read() def readline(self): while self.newlines == 0: b = os.read(self._fd,max(os.fstat(self._fd).st_size,BUFSIZE)) self.newlines = b.count(b""\n"")+(not b) ptr = self.buffer.tell() self.buffer.seek(0,2),self.buffer.write(b),self.buffer.seek(ptr) self.newlines -= 1 return self.buffer.readline() def flush(self): if self.writable: os.write(self._fd,self.buffer.getvalue()) self.buffer.truncate(0),self.buffer.seek(0) class IOWrapper(IOBase): def __init__(self,file): self.buffer = FastIO(file) self.flush = self.buffer.flush self.writable = self.buffer.writable self.write = lambda s:self.buffer.write(s.encode(""ascii"")) self.read = lambda:self.buffer.read().decode(""ascii"") self.readline = lambda:self.buffer.readline().decode(""ascii"") sys.stdin,sys.stdout = IOWrapper(sys.stdin),IOWrapper(sys.stdout) input = lambda:sys.stdin.readline().rstrip(""\r\n"") if __name__ == ""__main__"": ma",np,"['bitmasks', 'dp']",2000
"a,b,c,d,e,f=list(map(int,input().split())) n,n2=1,a*b+c*d+e*f while n**2<n2: n+=1 if n**2>n2: print(-1) exit() l=sorted([[max(a,b),min(a,b),'A'],[max(c,d),min(d,c),'B'],[max(e,f),min(e,f),'C']]) if l[2][0]!=n: print(-1) exit(0) v=str(n)+'\n'+(l[2][2]*n+'\n')*l[2][1] if l[0][0]==n and l[1][0]==n: for i in range(2): v+=(l[i][2]*n+'\n')*l[i][1] else: s=n-l[2][1] if s not in l[0] or s not in l[1]: print(-1) exit() if s!=l[0][0]: l[0][0],l[0][1]=l[0][1],l[0][0] if s!=l[1][0]: l[1][0],l[1][1]=l[1][1],l[1][0] v+=(l[0][2]*l[0][1]+l[1][2]*l[1][1]+'\n')*s print(v)",np,"['bitmasks', 'brute force', 'constructive algorithms', 'geometry', 'implementation', 'math']",560
"import os import sys from math import * from collections import * from bisect import * from io import BytesIO, IOBase def vsInput(): sys.stdin = open('input.txt', 'r') sys.stdout = open('output.txt', 'w') BUFSIZE = 8192 class FastIO(IOBase): newlines = 0 def __init__(self, file): self._fd = file.fileno() self.buffer = BytesIO() self.writable = ""x"" in file.mode or ""r"" not in file.mode self.write = self.buffer.write if self.writable else None def read(self): while True: b = os.read(self._fd, max(os.fstat(self._fd).st_size, BUFSIZE)) if not b: break ptr = self.buffer.tell() self.buffer.seek(0, 2), self.buffer.write(b), self.buffer.seek(ptr) self.newlines = 0 return self.buffer.read() def readline(self): while self.newlines == 0: b = os.read(self._fd, max(os.fstat(self._fd).st_size, BUFSIZE)) self.newlines = b.count(b""\n"") + (not b) ptr = self.buffer.tell() self.buffer.seek(0, 2), self.buffer.write(b), self.buffer.seek(ptr) self.newlines -= 1 return self.buffer.readline() def flush(self): if self.writable: os.write(self._fd, self.buffer.getvalue()) self.buffer.truncate(0), self.buffer.seek(0) class IOWrapper(IOBase): def __init__(self, file): self.buffer = FastIO(file) self.flush = self.buffer.flush self.writable = self.buffer.writable self.write = lambda s: self.buffer.write(s.encode(""ascii"")) self.read = lambda: self.buffer.read().decode(""ascii"") self.readline = lambda: self.buffer.readline().decode(""ascii"") sys.stdin, sys.stdout = IOWrapper(sys.stdin), IOWrapper(sys.stdout) input = lambda: sys.stdin.readline().rstrip(""\r\n"") ALPHA='abcdefghijklmnopqrstuvwxyz' M=998244353 EPS=1e-6 def Ceil(a,b): return a//b+int(a%b>0) def value():return tuple(map(int,input().split())) def array():return [int(i) for i in input().split()] def Int():return int(input()) def Str():return input() def arrayS():return [i for i in input().split()] def ok(a,b,c): n = a[0][-1] ans = [] for i in range(a[0][0]): ans.append([a[1]]*n) l = n r = n - a[0][0] for i in range(2): for j in range(2): l1,r",np,"['bitmasks', 'brute force', 'constructive algorithms', 'geometry', 'implementation', 'math']",1999
"def possible(arr): a,b,c,d,e,f = arr if(a == c == e and b + d + f == a): one = ""A"" * b + ""B"" * d + ""C"" * f print(a) for i in range(a): print(one) return True if(b == d == f and a + c + e == d): print(b) for i in range(a): print(""A"" * b) for i in range(c): print(""B"" * b) for i in range(e): print(""C"" * b) return True ns = [(a,b,""A""),(c,d,""B""),(e,f,""C"")] fs = [(b, a,""A""),(d, c,""B""),(f, e,""C"")] ns.sort(reverse = True) x,y,z = ns a,b,t1 = x c,d,t2 = y e,f,t3 = z if(c + e == a and d == f and d + b == a): print(a) mat = [[""."" for i in range(a)] for j in range(a)] for i in range(a): for j in range(b): mat[i][j] = t1 for i in range(c): for j in range(b, a): mat[i][j] = t2 for i in range(c, a): for j in range(b, a): mat[i][j] = t3 for i in range(a): print("""".join(mat[i])) return True fs.sort(reverse = True) x,y,z = fs b,a,t1 = x d,c,t2 = y f,e,t3 = z if(d + f == b and c == e and c + a == b): print(b) mat = [[""."" for i in range(b)] for j in range(b)] for i in range(a): for j in range(b): mat[i][j] =t1 for i in range(a, b): for j in range(d): mat[i][j] = t2 for i in range(a, b): for j in range(d, b): mat[i][j] = t3 for i in range(b): print("""".join(mat[i])) return True return False arr = [int(x) for x in input().split()] cnt = 0 ok = False for i in range(8): send = [x for x in arr] if(i&1): send[0], send[1] = send[1], send[0] if(i&2): send[2], send[3] = send[3], send[2] if(i&4): send[4], send[5] = send[5], send[4] if(possible(send)): ok = True break if(not ok): print(-1)",np,"['bitmasks', 'brute force', 'constructive algorithms', 'geometry', 'implementation', 'math']",1482
"ii=lambda:int(input()) kk=lambda:map(int, input().split()) ll=lambda:list(kk()) a,b,c,d,e,f=kk() al = [a,b,c,d,e,f] s = sum(al) area = a*b+c*d+e*f side = int(area**.5) if side**2 != area or side not in al: print(-1) exit() if al.count(side) == 3: if s == 4*side: rest = [a for a in al if a != side] print(side) for _ in range(side): print("""".join([""A""*rest[0], ""B""*rest[1], ""C""*rest[2]])) elif al.count(side) > 1: print(-1) else: x=al.index(side) y=x^1 res = al[y] a,b=min(x,y),max(x,y) s1 = ""ABC""[a//2] s23 = [s for s in ""ABC"" if s != s1] rest = al[:a]+al[b+1:] res = side - res a,b=[rest[0],rest[1]],[rest[2],rest[3]] if not (res in a and res in b): print(-1) exit() o1,o2 = a[a.index(res)^1],b[b.index(res)^1] print(side) for _ in range(al[y]): print(s1*side) for _ in range(res): print("""".join([s23[0]*o1,s23[1]*o2]))",np,"['bitmasks', 'brute force', 'constructive algorithms', 'geometry', 'implementation', 'math']",821
"import math xy = list(map(int,input().split())) x = [[xy[0],xy[2],xy[4]],[xy[1],xy[3],xy[5]]] aa = 0 max_ll = 0 for i in range(3): aa += x[0][i]*x[1][i] max_ll = max(max_ll,x[0][i],x[1][i]) bb = math.sqrt(aa) if bb*bb!=aa or max_ll!=bb: print(-1) else: bb = int(bb) mt = [['']*bb for _ in range(bb)] max_l = 0 chars = ['A','B','C'] x = [[xy[0],xy[1]],[xy[2],xy[3]],[xy[4],xy[5]]] max_lp = -1 max_li = -1 ii=0 oh = [] for i in x: if max(i)>=max_l: max_l = max(i) max_lp = sum(i)-max(i) max_li = ii ii+=1 max_ls = [] ii=0 for i in x: if max(i)==max_l: max_ls.append(i+[ii]) else: oh+=[ii] ii+=1 if len(max_ls)==3: for i in range(max_l): for j in range(max_l): if i<(max_ls[0][0]+max_ls[0][1]-max_l): mt[i][j] = chars[max_ls[0][2]] elif i<(max_ls[0][0]+max_ls[0][1]-max_l + max_ls[1][0]+max_ls[1][1]-max_l): mt[i][j] = chars[max_ls[1][2]] else: mt[i][j] = chars[max_ls[2][2]] else: for i in range(max_lp): for j in range(max_l): mt[i][j] = chars[max_li] bb = max_l-max_lp for i in range(max_lp,max_l): for j in range(max_l): if j<(sum(x[oh[0]])-bb): mt[i][j] = chars[oh[0]] else: mt[i][j] = chars[oh[1]] print(max_l) for j in mt: print(''.join(j))",np,"['bitmasks', 'brute force', 'constructive algorithms', 'geometry', 'implementation', 'math']",1144
"a , b , c , d , e , f = map(int,input().split()) n , n1 = 1 , a * b + c * d + e * f while n ** 2 < n1 : n += 1 if n ** 2 > n1 : print(-1) exit() l = sorted([[max(a,b),min(a,b),'A'], [max(c,d),min(c,d),'B'], [max(e,f),min(e,f),'C']]) if l[2][0] != n: print(-1) exit() v = str(n) + '\n' + (l[2][2] * n + '\n') * l[2][1] if l[0][0] == n and l[1][0] == n: for i in range(2): v += (l[i][2] * n + '\n') * l[i][1] else: s = n - l[2][1] if s not in l[0] or s not in l[1] : print(-1) exit() x , y = l[0][1] if s == l[0][0] else l[0][0] , l[1][1] if s == l[1][0] else l[1][0] v += (l[0][2] * x + l[1][2] * y + '\n') * s print(v)",np,"['bitmasks', 'brute force', 'constructive algorithms', 'geometry', 'implementation', 'math']",618
"a1, a2, b1, b2, c1, c2 = map(int, input().split()) l = max([a1, a2, b1, b2, c1, c2]) if (a1*a2 + b1*b2 + c1*c2 != l**2): print(-1) else: if a1 > a2: a1, a2 = a2, a1 if b1 > b2: b1, b2 = b2, b1 if c1 > c2: c1, c2 = c2, c1 if a2 == b2 and b2 == c2: print(l) for i in range(a1): print('A'*a2) for i in range(b1): print('B'*b2) for i in range(c1): print('C'*c2) else: ls = [[a1, a2, 'A'], [b1, b2, 'B'], [c1, c2, 'C']] if b2 == l: ls[0], ls[1] = ls[1], ls[0] if c2 == l: ls[0], ls[2] = ls[2], ls[0] valid = True if ls[1][0] == ls[2][0]: pass elif ls[1][1] == ls[2][1]: ls[1][0], ls[1][1] = ls[1][1], ls[1][0] ls[2][0], ls[2][1] = ls[2][1], ls[2][0] elif ls[1][0] == ls[2][1]: ls[2][0], ls[2][1] = ls[2][1], ls[2][0] elif ls[1][1] == ls[2][0]: ls[1][0], ls[1][1] = ls[1][1], ls[1][0] else: valid = False if (ls[1][0] + ls[0][0] != l) or (ls[1][1] + ls[2][1] != l): valid = False if not valid: print(-1) else: print(l) for i in range(ls[0][0]): print(ls[0][2] * l) for i in range(ls[1][0]): print(ls[1][2] * ls[1][1] + ls[2][2] * ls[2][1])",np,"['bitmasks', 'brute force', 'constructive algorithms', 'geometry', 'implementation', 'math']",1033
"from sys import stdin from itertools import permutations rints = lambda: [int(x) for x in stdin.readline().split()] x1, y1, x2, y2, x3, y3 = rints() for x in [[x1, y1], [y1, x1]]: for y in [[x2, y2], [y2, x2]]: for z in [[x3, y3], [y3, x3]]: if x[1] == y[1] == z[1] and x[0] + y[0] + z[0] == x[1]: print(x[1]) print('\n'.join( ['A' * x[1] for _ in range(x[0])] + ['B' * x[1] for _ in range(y[0])] + ['C' * z[1] for _ in range(z[0])])) exit() for per in permutations([[[x1, y1], [y1, x1], 'A'], [[x2, y2], [y2, x2], 'B'], [[x3, y3], [y3, x3], 'C']], 3): for x in per[0][:-1]: for y in per[1][:-1]: for z in per[2][:-1]: if x[1] == (y[1] + z[1]) and y[0] == z[0] and x[1] == x[0] + y[0]: print(x[1]) print('\n'.join( [per[0][-1] * x[1] for _ in range(x[0])] + [per[1][-1] * y[1] + per[2][-1] * z[1] for _ in range(y[0])])) exit() print(-1)",np,"['bitmasks', 'brute force', 'constructive algorithms', 'geometry', 'implementation', 'math']",837
"x1, y1, x2, y2, x3, y3 = map(int, input().split()) rect1 = [x1, y1] rect2 = [x2, y2] rect3 = [x3, y3] def func(): rect11 = [x1, y1] rect22 = [x2, y2] rect33 = [x3, y3] rect1 = [x1, y1] rect2 = [x2, y2] rect3 = [x3, y3] recta = [x1, y1] rectb = [x2, y2] rectc = [x3, y3] for i in rect11: for ii in rect22: for iii in rect33: if i==ii: rect1.remove(i) rect2.remove(ii) if rect1[0]+rect2[0]==iii: rect3.remove(iii) if i+rect3[0]==iii: print(iii) for j in range(iii): if j<rect1[0]: print(""C""*rect3[0]+""A""*i) else: print(""C""*rect3[0]+""B""*ii) exit() rect1=recta.copy() rect2=rectb.copy() rect3=rectc.copy() if i==iii: rect1.remove(i) rect3.remove(iii) if rect1[0]+rect3[0]==ii: rect2.remove(ii) if i+rect2[0]==ii: print(ii) for j in range(ii): if j<rect1[0]: print(""B""*rect2[0]+""A""*i) else: print(""B""*rect2[0]+""C""*iii) exit() rect1 = recta.copy() rect2 = rectb.copy() rect3 = rectc.copy() if ii==iii: rect2.remove(ii) rect3.remove(iii) if rect2[0]+rect3[0]==i: rect1.remove(i) if i==rect1[0]+ii: print(i) for j in range(i): if j<rect2[0]: print(""A""*rect1[0]+""B""*ii) else:print(""A""*rect1[0]+""C""*iii) exit() rect1=recta.copy() rect2=rectb.copy() rect3=rectc.copy() return print(-1) for i in rect1: for ii in rect2: for iii in rect3: recta = [x1, y1] rectb = [x2, y2] rectc = [x3, y3] if i==ii==iii: rect1.remove(i) rect2.remove(i) rect3.remove(i) if rect1[0]+rect2[0]+rect3[0]==i: print(i) for j in range(i): print(""A""*rect1[0]+""B""*rect2[0]+""C""*rect3[0]) exit() rect1=recta rect2=rectb rect3=rectc func()",np,"['bitmasks', 'brute force', 'constructive algorithms', 'geometry', 'implementation', 'math']",1497
"def chnge(last,cap,ini=(0,0)): for i in range(ini[1],last[1]): fin[i][ini[0]:last[0]] = [cap]*(last[0]-ini[0]) x1,y1,x2,y2,x3,y3 = map(int,input().split()) a = (max(x1,y1),[x1,y1],""A"") b = (max(x2,y2),[x2,y2],""B"") c = (max(x3,y3),[x3,y3],""C"") m = max(a[0],b[0],c[0]) fin = [[""*"" for i in range(m)] for j in range(m)] if (x1*y1 + x2*y2 + x3*y3)!=m**2: print(-1) else: l = sorted([a]+[b]+[c],reverse = True) l[0][1].sort(reverse=True) chnge(l[0][1],l[0][2]) ini=[0,l[0][1][1]] last = l[1][1] if m in [ini[0]+last[0],ini[1]+last[1]] and (ini[0]+last[0]+ini[1]+last[1])<=2*m: last = [ini[0]+last[0],ini[1]+last[1]] else: last = [ini[0] + last[1], ini[1] + last[0]] chnge(last,l[1][2],ini) chr = l[2][2] print(m) for i in fin: print("""".join(i).replace(""*"",chr))",np,"['bitmasks', 'brute force', 'constructive algorithms', 'geometry', 'implementation', 'math']",756
"a, b, c, d, e, f = list(map(int, input().split())) n, n2 = 1, a * b + c * d + e * f while n ** 2 < n2: n += 1 if n ** 2 > n2: print(-1) exit() l = sorted([[max(a, b), min(a, b), 'A'], [max(c, d), min(c, d), 'B'], [max(e, f), min(e, f), 'C']]) if l[2][0] != n: print(-1) exit() v = str(n) + '\n' + (l[2][2] * n + '\n') * l[2][1] if l[0][0] == n and l[1][0] == n: for i in range(2): v += (l[i][2] * n + '\n') * l[i][1] else: s = n - l[2][1] if s not in l[0] or s not in l[1]: print(-1) exit() x, y = l[0][1] if l[0][0] == s else l[0][0], l[1][1] if l[1][0] == s else l[1][0] v += (l[0][2] * x + l[1][2] * y + '\n') * s print(v)",np,"['bitmasks', 'brute force', 'constructive algorithms', 'geometry', 'implementation', 'math']",625
"a,b,c,d,e,f=map(int,input().split()) if a<b:a,b=b,a if c<d:c,d=d,c if e<f:e,f=f,e sides=[[a,b,'A'],[c,d,'B'],[e,f,'C']] sides.sort(reverse=True) c1,c2,c3=sides[0][2],sides[1][2],sides[2][2] area=a*b+c*d+e*f if int(area**0.5)**2!=area: print(-1) else: l=int(area**0.5) if l not in sides[0]: print(-1) elif l in sides[1] and l in sides[2]: print(l) for i in range(3):sides[i].remove(l) for i in range(3): for _ in range(sides[i][0]): print([c1,c2,c3][i]*l) else: r=l-sides[0][1] if r in sides[1] and r in sides[2]: print(l) for i in range(1,3):sides[i].remove(r) for _ in range(sides[0][1]): print(c1*l) for _ in range(r): print(c2*sides[1][0]+c3*sides[2][0]) else: print(-1)",np,"['bitmasks', 'brute force', 'constructive algorithms', 'geometry', 'implementation', 'math']",673
